n_channels,feature_dim,model,n_train,mae_raw,rmse_raw,ccc_raw,r2_raw,mae_clipped,rmse_clipped,ccc_clipped,r2_clipped,within_2_phq_acc,within_3_phq_acc,label2_acc,label2_balanced_acc,label2_f1,label3_acc,label3_macro_f1,label3_kappa,label3_quadratic_kappa,challenge_like_score
3,36,linear,88,3.944617644976112,5.100885198531125,0.031872528515428475,-1.1417024536325604,3.665340170220756,4.7173156179178255,0.013458467850546017,-0.8317150090647785,0.3522727272727273,0.4772727272727273,0.5340909090909091,0.5356589147286821,0.5591397849462365,0.4431818181818182,0.3205734329723959,0.036639857015192234,0.04223521767381411,0.20494449015686556
6,78,linear,88,30.647353707128772,131.4987410748413,-0.006384171073728379,-1422.3484268139089,9.401928508437107,11.982862015745441,-0.08688023027785483,-10.819229137888286,0.125,0.19318181818181818,0.38636363636363635,0.3875968992248062,0.41304347826086957,0.2840909090909091,0.26459420977693404,-0.08049113233287852,-0.10449981405727038,0.07388781130858146
9,129,linear,88,12.728796025453978,35.714348322269295,0.026653451014000695,-103.99134408585711,5.988596242005556,7.8178017895459115,0.00029134696883294166,-4.030803403602651,0.2159090909090909,0.3181818181818182,0.4772727272727273,0.47751937984496123,0.4772727272727273,0.36363636363636365,0.32474747474747473,-0.015454358128992318,0.038927335640138394,0.17216380329389955
12,189,linear,88,10.528204716848116,44.14648188959753,0.017819084888339044,-159.42063636099058,4.857304905332682,6.34321693543057,-0.030960423717744687,-2.3119758720285146,0.26136363636363635,0.38636363636363635,0.4772727272727273,0.47700258397932815,0.46511627906976744,0.32954545454545453,0.2552034001214329,-0.11776103336921429,0.02344139650872823,0.152532417286917
3,36,ridge,88,3.5602115353416397,4.6895148559718445,3.270735097872168e-05,-0.8101887753129633,3.4440464570568916,4.522052206108853,-0.00934713030557987,-0.6832133977739097,0.38636363636363635,0.5227272727272727,0.5340909090909091,0.5356589147286821,0.5591397849462365,0.4659090909090909,0.33328375229312307,0.06636568848758473,0.020547945205479423,0.19011353328204536
6,78,ridge,88,10.78271240577343,33.65758300687676,0.021530000394944557,-92.24678922288489,5.562636066111351,7.6813441534268065,-0.13272756121188545,-3.856713475108494,0.2727272727272727,0.4090909090909091,0.4318181818181818,0.4320413436692506,0.4318181818181818,0.375,0.3371986964915077,-0.016593152699012848,-0.11327762302692679,0.06193766585978986
9,129,ridge,88,8.741236231678975,21.277700346500716,0.04168192458022865,-36.26639753489298,4.945118987292104,6.367107335126991,0.014819389241385907,-2.3369705808574013,0.2727272727272727,0.36363636363636365,0.48863636363636365,0.48863049095607236,0.4827586206896552,0.38636363636363635,0.33791749417344535,-0.00550148116800675,0.034450212364322774,0.17734274076512127
12,189,ridge,88,9.794587316525858,39.276591385206714,0.019733917877635655,-125.98008593993185,4.764704091037096,6.228960899094113,-0.038345362626600654,-2.1937377005276493,0.2727272727272727,0.38636363636363635,0.4772727272727273,0.47700258397932815,0.46511627906976744,0.32954545454545453,0.23703703703703702,-0.12894107414655354,-0.01661474558670828,0.1367187236188195
